id,pickup datetime,number
872,2020-01-01 14:48:35,2
207,2020-01-01 14:48:36,1
74,2020-01-01 14:48:41,1
775,2020-01-01 14:48:44,0
3060,2020-01-01 14:48:45,1
565,2020-01-01 14:48:46,2
568,2020-01-01 14:48:49,1
2435,2020-01-01 14:48:49,1
336,2020-01-01 14:48:49,1
76,2020-01-01 14:48:52,1
3693,2020-01-01 14:48:56,0
753,2020-01-01 14:48:59,2
783,2020-01-01 14:49:00,2
924,2020-01-01 14:49:06,1
3701,2020-01-01 14:49:06,0
411,2020-01-01 14:49:09,1
429,2020-01-01 14:49:12,1
1116,2020-01-01 14:49:15,1
1260,2020-01-01 14:49:22,2
718,2020-01-01 14:49:26,1
134,2020-01-01 14:49:27,1
626,2020-01-01 14:49:32,1
734,2020-01-01 14:49:33,2
521,2020-01-01 14:49:36,1
754,2020-01-01 14:49:36,1
1713,2020-01-01 14:49:37,0
588,2020-01-01 14:49:43,1
519,2020-01-01 14:49:44,1
1726,2020-01-01 14:49:46,0
239,2020-01-01 14:49:48,1
371,2020-01-01 14:49:50,2
641,2020-01-01 14:49:50,1
1023,2020-01-01 14:49:54,1
475,2020-01-01 14:49:54,2
320,2020-01-01 14:49:58,1
390,2020-01-01 14:49:59,1
291,2020-01-01 14:49:59,1
2983,2020-01-01 14:50:00,2
202,2020-01-01 14:50:03,1
408,2020-01-01 14:50:10,1
328,2020-01-01 14:50:12,2
543,2020-01-01 14:50:13,1
1379,2020-01-01 14:50:17,1
101,2020-01-01 14:50:19,1
1823,2020-01-01 14:50:22,1
2655,2020-01-01 14:50:24,1
439,2020-01-01 14:50:25,1
206,2020-01-01 14:50:38,1
338,2020-01-01 14:50:40,1
1319,2020-01-01 14:50:40,1
906,2020-01-01 14:50:43,1
463,2020-01-01 14:50:44,1
440,2020-01-01 14:50:46,1
591,2020-01-01 14:50:55,2
706,2020-01-01 14:50:56,2
487,2020-01-01 14:50:59,1
477,2020-01-01 14:51:04,1
516,2020-01-01 14:51:07,1
578,2020-01-01 14:51:12,1
687,2020-01-01 14:51:14,1
281,2020-01-01 14:51:18,1
3260,2020-01-01 14:51:19,1
427,2020-01-01 14:51:24,1
477,2020-01-01 14:51:24,1
687,2020-01-01 14:51:26,2
835,2020-01-01 14:51:26,1
1276,2020-01-01 14:51:26,0
402,2020-01-01 14:51:28,2
1254,2020-01-01 14:51:30,0
1300,2020-01-01 14:51:30,0
1289,2020-01-01 14:51:31,0
1164,2020-01-01 14:51:32,1
529,2020-01-01 14:51:35,1
4276,2020-01-01 14:51:39,1
207,2020-01-01 14:51:39,2
249,2020-01-01 14:51:41,1
668,2020-01-01 14:51:44,2
192,2020-01-01 14:51:47,1
476,2020-01-01 14:51:50,1
223,2020-01-01 14:51:59,1
652,2020-01-01 14:52:02,2
1245,2020-01-01 14:52:04,1
1480,2020-01-01 14:52:07,2
341,2020-01-01 14:52:08,2
1436,2020-01-01 14:52:15,1
1235,2020-01-01 14:52:20,2
2349,2020-01-01 14:52:20,1
1631,2020-01-01 14:52:22,2
161,2020-01-01 14:52:24,1
1219,2020-01-01 14:52:24,0
2622,2020-01-01 14:52:24,2
302,2020-01-01 14:52:25,1
631,2020-01-01 14:52:28,1
538,2020-01-01 14:52:28,1
420,2020-01-01 14:52:31,1
691,2020-01-01 14:52:32,1
710,2020-01-01 14:52:32,1
525,2020-01-01 14:52:33,2
545,2020-01-01 14:52:33,2
305,2020-01-01 14:52:35,1
949,2020-01-01 14:52:36,1
291,2020-01-01 14:52:36,2
792,2020-01-01 14:52:37,2
221,2020-01-01 14:52:37,1
782,2020-01-01 14:52:40,2
666,2020-01-01 14:52:42,1
1215,2020-01-01 14:52:46,1
726,2020-01-01 14:52:47,2
1025,2020-01-01 14:52:48,1
510,2020-01-01 14:52:48,1
2493,2020-01-01 14:52:49,2
874,2020-01-01 14:52:49,1
502,2020-01-01 14:52:50,1
125,2020-01-01 14:52:52,1
1451,2020-01-01 14:52:52,1
292,2020-01-01 14:52:55,0
726,2020-01-01 14:52:55,1
244,2020-01-01 14:52:58,1
231,2020-01-01 14:52:59,1
749,2020-01-01 14:53:00,1
1086,2020-01-01 14:53:01,1
498,2020-01-01 14:53:02,2
670,2020-01-01 14:53:03,2
741,2020-01-01 14:53:03,2
276,2020-01-01 14:53:05,1
303,2020-01-01 14:53:06,0
183,2020-01-01 14:53:11,1
4188,2020-01-01 14:53:12,0
826,2020-01-01 14:53:14,1
844,2020-01-01 14:53:20,1
224,2020-01-01 14:53:22,1
2226,2020-01-01 14:53:23,2
916,2020-01-01 14:53:24,1
188,2020-01-01 14:53:24,1
218,2020-01-01 14:53:25,1
300,2020-01-01 14:53:27,2
1202,2020-01-01 14:53:31,1
158,2020-01-01 14:53:31,2
172,2020-01-01 14:53:31,1
274,2020-01-01 14:53:46,1
800,2020-01-01 14:53:46,1
2219,2020-01-01 14:53:50,2
2226,2020-01-01 14:53:53,1
423,2020-01-01 14:53:55,2
791,2020-01-01 14:53:56,2
528,2020-01-01 14:53:59,1
601,2020-01-01 14:53:59,2
1551,2020-01-01 14:54:01,2
405,2020-01-01 14:54:01,1
227,2020-01-01 14:54:03,1
206,2020-01-01 14:54:04,2
2129,2020-01-01 14:54:07,2
1033,2020-01-01 14:54:16,1
488,2020-01-01 14:54:23,1
2205,2020-01-01 14:54:24,2
1134,2020-01-01 14:54:26,0
208,2020-01-01 14:54:27,1
1398,2020-01-01 14:54:28,1
2891,2020-01-01 14:54:37,1
1298,2020-01-01 14:54:37,1
467,2020-01-01 14:54:43,1
602,2020-01-01 14:54:45,2
1289,2020-01-01 14:54:46,2
2256,2020-01-01 14:54:47,2
324,2020-01-01 14:54:49,1
338,2020-01-01 14:54:54,2
168,2020-01-01 14:55:00,1
1037,2020-01-01 14:55:01,1
363,2020-01-01 14:55:02,0
528,2020-01-01 14:55:02,2
562,2020-01-01 14:55:03,1
535,2020-01-01 14:55:04,0
2737,2020-01-01 14:55:05,0
164,2020-01-01 14:55:05,1
2173,2020-01-01 14:55:05,1
455,2020-01-01 14:55:07,1
925,2020-01-01 14:55:13,0
807,2020-01-01 14:55:14,2
461,2020-01-01 14:55:20,0
966,2020-01-01 14:55:20,1
977,2020-01-01 14:55:20,2
1086,2020-01-01 14:55:21,0
124,2020-01-01 14:55:22,0
335,2020-01-01 14:55:24,1
189,2020-01-01 14:55:30,2
351,2020-01-01 14:55:30,2
141,2020-01-01 14:55:30,1
1015,2020-01-01 14:55:31,2
678,2020-01-01 14:55:33,0
301,2020-01-01 14:55:34,1
142,2020-01-01 14:55:34,2
2731,2020-01-01 14:55:34,0
2757,2020-01-01 14:55:37,0
1733,2020-01-01 14:55:38,1
886,2020-01-01 14:55:43,1
898,2020-01-01 14:55:43,2
333,2020-01-01 14:55:51,1
233,2020-01-01 14:55:52,1
2820,2020-01-01 14:55:52,2
770,2020-01-01 14:55:54,1
214,2020-01-01 14:55:55,1
80,2020-01-01 14:55:57,2
125,2020-01-01 14:55:58,1
271,2020-01-01 14:56:02,1
743,2020-01-01 14:56:03,1
434,2020-01-01 14:56:05,2
283,2020-01-01 14:56:07,1
852,2020-01-01 14:56:13,0
866,2020-01-01 14:56:14,1
438,2020-01-01 14:56:19,0
519,2020-01-01 14:56:21,1
521,2020-01-01 14:56:22,2
1750,2020-01-01 14:56:25,1
517,2020-01-01 14:56:27,1
524,2020-01-01 14:56:30,1
397,2020-01-01 14:56:31,1
860,2020-01-01 14:56:42,2
375,2020-01-01 14:56:50,2
527,2020-01-01 14:56:51,1
169,2020-01-01 14:56:52,1
449,2020-01-01 14:56:54,2
424,2020-01-01 14:56:58,1
363,2020-01-01 14:57:02,1
2371,2020-01-01 14:57:06,1
631,2020-01-01 14:57:09,2
443,2020-01-01 14:57:16,2
1488,2020-01-01 14:57:20,0
1860,2020-01-01 14:57:21,0
1476,2020-01-01 14:57:24,0
1480,2020-01-01 14:57:27,0
1147,2020-01-01 14:57:33,1
1471,2020-01-01 14:57:34,0
1391,2020-01-01 14:57:39,2
2691,2020-01-01 14:57:43,0
1446,2020-01-01 14:57:45,0
2348,2020-01-01 14:57:46,2
253,2020-01-01 14:57:47,2
228,2020-01-01 14:57:54,1
404,2020-01-01 14:57:55,1
871,2020-01-01 14:57:57,1
1213,2020-01-01 14:58:01,2
564,2020-01-01 14:58:01,1
338,2020-01-01 14:58:02,1
109,2020-01-01 14:58:04,1
331,2020-01-01 14:58:08,2
1361,2020-01-01 14:58:09,0
216,2020-01-01 14:58:12,2
135,2020-01-01 14:58:13,1
813,2020-01-01 14:58:14,2
2399,2020-01-01 14:58:14,2
227,2020-01-01 14:58:15,1
951,2020-01-01 14:58:17,0
141,2020-01-01 14:58:20,1
291,2020-01-01 14:58:20,1
1175,2020-01-01 14:58:22,1
276,2020-01-01 14:58:23,1
274,2020-01-01 14:58:28,2
313,2020-01-01 14:58:29,1
85,2020-01-01 14:58:33,1
1172,2020-01-01 14:58:34,1
257,2020-01-01 14:58:35,1
2365,2020-01-01 14:58:36,0
1380,2020-01-01 14:58:36,0
782,2020-01-01 14:58:36,1
2357,2020-01-01 14:58:37,0
129,2020-01-01 14:58:37,1
957,2020-01-01 14:58:39,1
1267,2020-01-01 14:58:39,0
198,2020-01-01 14:58:42,1
1144,2020-01-01 14:58:42,1
331,2020-01-01 14:58:44,1
295,2020-01-01 14:58:45,2
125,2020-01-01 14:58:45,1
1169,2020-01-01 14:58:48,1
415,2020-01-01 14:58:49,1
2503,2020-01-01 14:58:54,1
1204,2020-01-01 14:58:54,2
93,2020-01-01 14:58:55,1
179,2020-01-01 14:58:59,1
419,2020-01-01 14:59:00,1
192,2020-01-01 14:59:00,2
323,2020-01-01 14:59:00,1
558,2020-01-01 14:59:03,1
1741,2020-01-01 14:59:05,1
720,2020-01-01 14:59:06,0
346,2020-01-01 14:59:08,2
484,2020-01-01 14:59:09,1
1241,2020-01-01 14:59:17,0
227,2020-01-01 14:59:17,1
695,2020-01-01 14:59:17,1
1228,2020-01-01 14:59:18,0
1337,2020-01-01 14:59:20,2
868,2020-01-01 14:59:25,1
1061,2020-01-01 14:59:26,1
399,2020-01-01 14:59:34,1
1506,2020-01-01 14:59:36,2
533,2020-01-01 14:59:36,2
497,2020-01-01 14:59:39,1
389,2020-01-01 14:59:39,1
684,2020-01-01 14:59:41,1
1593,2020-01-01 14:59:46,1
250,2020-01-01 14:59:48,1
1423,2020-01-01 14:59:50,2
422,2020-01-01 14:59:51,1
221,2020-01-01 14:59:51,2
591,2020-01-01 14:59:57,2
8321,2020-01-01 15:00:02,1
2053,2020-01-01 15:00:05,0
162,2020-01-01 15:00:09,2
179,2020-01-01 15:00:10,1
208,2020-01-01 15:00:13,1
1489,2020-01-01 15:00:13,0
1631,2020-01-01 15:00:13,1
536,2020-01-01 15:00:14,1
592,2020-01-01 15:00:16,2
1481,2020-01-01 15:00:17,0
864,2020-01-01 15:00:18,1
127,2020-01-01 15:00:24,1
903,2020-01-01 15:00:25,1
181,2020-01-01 15:00:26,1
367,2020-01-01 15:00:26,1
201,2020-01-01 15:00:28,1
1047,2020-01-01 15:00:29,2
479,2020-01-01 15:00:33,0
895,2020-01-01 15:00:35,0
2504,2020-01-01 15:00:36,0
465,2020-01-01 15:00:39,0
1469,2020-01-01 15:00:42,0
454,2020-01-01 15:00:45,0
4696,2020-01-01 15:00:45,0
332,2020-01-01 15:00:48,1
494,2020-01-01 15:00:49,2
630,2020-01-01 15:00:53,1
548,2020-01-01 15:00:53,1
1396,2020-01-01 15:00:53,1
370,2020-01-01 15:00:56,1
152,2020-01-01 15:00:56,1
1591,2020-01-01 15:00:58,0
432,2020-01-01 15:00:58,2
119,2020-01-01 15:00:59,1
2441,2020-01-01 15:01:01,1
2017,2020-01-01 15:01:02,0
175,2020-01-01 15:01:02,1
112,2020-01-01 15:01:04,1
534,2020-01-01 15:01:06,1
592,2020-01-01 15:01:07,1
541,2020-01-01 15:01:10,1
156,2020-01-01 15:01:10,1
583,2020-01-01 15:01:11,1
2295,2020-01-01 15:01:11,1
849,2020-01-01 15:01:11,1
285,2020-01-01 15:01:12,1
544,2020-01-01 15:01:12,1
1554,2020-01-01 15:01:14,0
647,2020-01-01 15:01:14,1
86,2020-01-01 15:01:15,1
2025,2020-01-01 15:01:15,0
421,2020-01-01 15:01:16,1
2031,2020-01-01 15:01:16,0
895,2020-01-01 15:01:17,0
454,2020-01-01 15:01:17,1
900,2020-01-01 15:01:23,0
363,2020-01-01 15:01:23,1
518,2020-01-01 15:01:24,2
733,2020-01-01 15:01:25,2
514,2020-01-01 15:01:25,2
183,2020-01-01 15:01:29,2
3122,2020-01-01 15:01:31,1
402,2020-01-01 15:01:32,0
1319,2020-01-01 15:01:33,1
535,2020-01-01 15:01:35,1
2070,2020-01-01 15:01:35,0
406,2020-01-01 15:01:36,2
433,2020-01-01 15:01:39,1
2312,2020-01-01 15:01:40,0
388,2020-01-01 15:01:42,0
584,2020-01-01 15:01:42,1
516,2020-01-01 15:01:44,2
2057,2020-01-01 15:01:45,0
4640,2020-01-01 15:01:48,0
1983,2020-01-01 15:01:48,0
697,2020-01-01 15:01:50,1
718,2020-01-01 15:01:51,1
3012,2020-01-01 15:01:54,0
929,2020-01-01 15:01:55,1
96,2020-01-01 15:01:57,1
183,2020-01-01 15:01:57,1
379,2020-01-01 15:01:59,0
719,2020-01-01 15:02:01,2
288,2020-01-01 15:02:02,1
2280,2020-01-01 15:02:07,1
826,2020-01-01 15:02:08,2
818,2020-01-01 15:02:11,1
281,2020-01-01 15:02:12,1
364,2020-01-01 15:02:13,1
2287,2020-01-01 15:02:14,2
1311,2020-01-01 15:02:16,1
1408,2020-01-01 15:02:21,0
1406,2020-01-01 15:02:21,0
67,2020-01-01 15:02:22,2
1695,2020-01-01 15:02:23,0
298,2020-01-01 15:02:24,1
267,2020-01-01 15:02:28,1
1280,2020-01-01 15:02:28,2
675,2020-01-01 15:02:31,1
402,2020-01-01 15:02:34,1
424,2020-01-01 15:02:34,1
123,2020-01-01 15:02:34,1
326,2020-01-01 15:02:36,1
371,2020-01-01 15:02:41,1
2976,2020-01-01 15:02:41,0
285,2020-01-01 15:02:42,1
975,2020-01-01 15:02:42,1
293,2020-01-01 15:02:44,2
487,2020-01-01 15:02:47,1
368,2020-01-01 15:02:48,1
280,2020-01-01 15:02:52,1
504,2020-01-01 15:02:54,2
218,2020-01-01 15:02:55,2
1303,2020-01-01 15:02:58,1
248,2020-01-01 15:03:03,1
1083,2020-01-01 15:03:05,1
465,2020-01-01 15:03:07,1
527,2020-01-01 15:03:08,2
580,2020-01-01 15:03:09,1
334,2020-01-01 15:03:09,1
3575,2020-01-01 15:03:15,0
219,2020-01-01 15:03:21,1
2428,2020-01-01 15:03:23,0
468,2020-01-01 15:03:25,2
238,2020-01-01 15:03:25,1
661,2020-01-01 15:03:31,1
1190,2020-01-01 15:03:33,1
362,2020-01-01 15:03:33,2
368,2020-01-01 15:03:34,1
700,2020-01-01 15:03:35,2
1156,2020-01-01 15:03:35,1
391,2020-01-01 15:03:37,1
1044,2020-01-01 15:03:39,1
922,2020-01-01 15:03:41,2
172,2020-01-01 15:03:44,1
1170,2020-01-01 15:03:44,1
932,2020-01-01 15:03:48,2
168,2020-01-01 15:03:48,1
1004,2020-01-01 15:03:49,1
334,2020-01-01 15:03:49,1
388,2020-01-01 15:03:50,1
539,2020-01-01 15:03:52,2
534,2020-01-01 15:03:55,1
492,2020-01-01 15:03:57,2
614,2020-01-01 15:04:01,1
581,2020-01-01 15:04:02,1
169,2020-01-01 15:04:04,1
855,2020-01-01 15:04:05,0
677,2020-01-01 15:04:08,1
1342,2020-01-01 15:04:15,2
2031,2020-01-01 15:04:15,0
260,2020-01-01 15:04:16,1
941,2020-01-01 15:04:17,1
688,2020-01-01 15:04:19,1
643,2020-01-01 15:04:21,1
295,2020-01-01 15:04:24,1
88,2020-01-01 15:04:24,1
333,2020-01-01 15:04:27,1
2235,2020-01-01 15:04:34,0
228,2020-01-01 15:04:35,1
381,2020-01-01 15:04:36,1
484,2020-01-01 15:04:36,2
643,2020-01-01 15:04:38,1
812,2020-01-01 15:04:39,0
812,2020-01-01 15:04:46,1
637,2020-01-01 15:04:48,1
4010,2020-01-01 15:04:51,2
216,2020-01-01 15:04:54,1
155,2020-01-01 15:04:55,1
633,2020-01-01 15:04:56,2
1775,2020-01-01 15:05:04,1
628,2020-01-01 15:05:05,0
571,2020-01-01 15:05:09,0
1302,2020-01-01 15:05:09,2
296,2020-01-01 15:05:09,1
438,2020-01-01 15:05:12,1
220,2020-01-01 15:05:13,1
303,2020-01-01 15:05:13,1
232,2020-01-01 15:05:17,1
432,2020-01-01 15:05:18,2
1225,2020-01-01 15:05:18,1
1205,2020-01-01 15:05:18,1
612,2020-01-01 15:05:19,2
1567,2020-01-01 15:05:21,1
809,2020-01-01 15:05:28,1
1465,2020-01-01 15:05:30,1
1445,2020-01-01 15:05:33,2
676,2020-01-01 15:05:33,1
318,2020-01-01 15:05:34,1
570,2020-01-01 15:05:35,1
297,2020-01-01 15:05:36,2
1681,2020-01-01 15:05:40,1
1736,2020-01-01 15:05:44,2
861,2020-01-01 15:05:46,1
335,2020-01-01 15:05:48,0
410,2020-01-01 15:05:51,1
578,2020-01-01 15:05:51,1
544,2020-01-01 15:05:51,2
1729,2020-01-01 15:05:51,1
1318,2020-01-01 15:05:53,1
1271,2020-01-01 15:05:55,2
216,2020-01-01 15:05:56,2
1124,2020-01-01 15:05:57,2
357,2020-01-01 15:05:59,1
503,2020-01-01 15:06:00,1
355,2020-01-01 15:06:06,1
2428,2020-01-01 15:06:06,1
441,2020-01-01 15:06:07,2
197,2020-01-01 15:06:14,1
1186,2020-01-01 15:06:15,1
292,2020-01-01 15:06:17,1
658,2020-01-01 15:06:20,1
70,2020-01-01 15:06:25,1
260,2020-01-01 15:06:31,1
637,2020-01-01 15:06:32,1
443,2020-01-01 15:06:34,0
277,2020-01-01 15:06:47,1
966,2020-01-01 15:06:49,1
875,2020-01-01 15:06:51,1
151,2020-01-01 15:06:52,1
316,2020-01-01 15:06:52,1
356,2020-01-01 15:07:01,2
1196,2020-01-01 15:07:03,1
596,2020-01-01 15:07:04,1
725,2020-01-01 15:07:05,1
226,2020-01-01 15:07:05,1
456,2020-01-01 15:07:05,1
428,2020-01-01 15:07:11,1
209,2020-01-01 15:07:11,1
917,2020-01-01 15:07:20,2
636,2020-01-01 15:07:21,2
1059,2020-01-01 15:07:22,1
482,2020-01-01 15:07:29,2
1095,2020-01-01 15:07:30,0
432,2020-01-01 15:07:34,1
116,2020-01-01 15:07:34,1
397,2020-01-01 15:07:41,1
243,2020-01-01 15:07:45,1
1036,2020-01-01 15:07:47,2
1213,2020-01-01 15:07:48,0
101,2020-01-01 15:07:49,2
503,2020-01-01 15:07:51,1
1281,2020-01-01 15:07:52,1
1281,2020-01-01 15:07:52,2
112,2020-01-01 15:07:53,1
1054,2020-01-01 15:07:55,0
1115,2020-01-01 15:07:58,1
340,2020-01-01 15:08:02,2
2695,2020-01-01 15:08:04,1
605,2020-01-01 15:08:05,0
275,2020-01-01 15:08:06,1
733,2020-01-01 15:08:09,1
1243,2020-01-01 15:08:11,1
126,2020-01-01 15:08:13,1
634,2020-01-01 15:08:13,2
921,2020-01-01 15:08:14,1
260,2020-01-01 15:08:19,1
334,2020-01-01 15:08:19,1
817,2020-01-01 15:08:23,1
399,2020-01-01 15:08:26,1
1732,2020-01-01 15:08:28,1
261,2020-01-01 15:08:30,1
128,2020-01-01 15:08:32,1
250,2020-01-01 15:08:37,2
569,2020-01-01 15:08:38,1
279,2020-01-01 15:08:39,1
1364,2020-01-01 15:08:41,1
790,2020-01-01 15:08:43,2
295,2020-01-01 15:08:43,1
242,2020-01-01 15:08:44,2
1389,2020-01-01 15:08:46,2
505,2020-01-01 15:08:49,0
1413,2020-01-01 15:08:52,1
1945,2020-01-01 15:08:52,0
283,2020-01-01 15:08:54,1
600,2020-01-01 15:08:55,2
1590,2020-01-01 15:08:55,0
1174,2020-01-01 15:08:56,2
689,2020-01-01 15:08:56,1
818,2020-01-01 15:08:58,2
686,2020-01-01 15:09:04,2
547,2020-01-01 15:09:07,2
740,2020-01-01 15:09:08,2
615,2020-01-01 15:09:13,2
68379,2020-01-01 15:09:15,0
662,2020-01-01 15:09:15,2
655,2020-01-01 15:09:22,1
400,2020-01-01 15:09:25,2
102,2020-01-01 15:09:25,1
719,2020-01-01 15:09:26,1
824,2020-01-01 15:09:26,2
621,2020-01-01 15:09:27,1
1902,2020-01-01 15:09:29,1
1361,2020-01-01 15:09:29,1
354,2020-01-01 15:09:31,1
1168,2020-01-01 15:09:32,1
179,2020-01-01 15:09:32,1
1530,2020-01-01 15:09:33,0
2083,2020-01-01 15:09:35,1
783,2020-01-01 15:09:37,1
284,2020-01-01 15:09:40,1
270,2020-01-01 15:09:42,0
95,2020-01-01 15:09:43,1
690,2020-01-01 15:09:53,1
1331,2020-01-01 15:09:54,1
416,2020-01-01 15:09:58,1
682,2020-01-01 15:09:59,1
630,2020-01-01 15:10:00,1
167,2020-01-01 15:10:02,1
1495,2020-01-01 15:10:06,2
877,2020-01-01 15:10:07,1
216,2020-01-01 15:10:09,2
792,2020-01-01 15:10:09,0
120,2020-01-01 15:10:12,1
132,2020-01-01 15:10:13,2
342,2020-01-01 15:10:13,1
505,2020-01-01 15:10:15,2
573,2020-01-01 15:10:16,2
614,2020-01-01 15:10:19,2
531,2020-01-01 15:10:19,1
384,2020-01-01 15:10:21,1
550,2020-01-01 15:10:26,1
1733,2020-01-01 15:10:26,0
5632,2020-01-01 15:10:27,1
491,2020-01-01 15:10:28,2
1097,2020-01-01 15:10:29,1
257,2020-01-01 15:10:39,2
1156,2020-01-01 15:10:40,1
1040,2020-01-01 15:10:42,1
310,2020-01-01 15:10:44,1
1904,2020-01-01 15:10:52,2
1015,2020-01-01 15:10:54,2
654,2020-01-01 15:10:59,1
1466,2020-01-01 15:10:59,1
509,2020-01-01 15:11:02,1
537,2020-01-01 15:11:07,2
1540,2020-01-01 15:11:08,2
920,2020-01-01 15:11:08,1
3095,2020-01-01 15:11:09,2
1057,2020-01-01 15:11:10,2
1476,2020-01-01 15:11:11,0
2659,2020-01-01 15:11:11,1
329,2020-01-01 15:11:14,0
314,2020-01-01 15:11:17,1
1007,2020-01-01 15:11:18,1
1743,2020-01-01 15:11:21,1
270,2020-01-01 15:11:23,1
1216,2020-01-01 15:11:24,1
774,2020-01-01 15:11:25,1
644,2020-01-01 15:11:27,1
1824,2020-01-01 15:11:27,1
1260,2020-01-01 15:11:27,2
498,2020-01-01 15:11:30,1
248,2020-01-01 15:11:30,1
334,2020-01-01 15:11:33,1
281,2020-01-01 15:11:37,1
493,2020-01-01 15:11:37,1
481,2020-01-01 15:11:40,1
1526,2020-01-01 15:11:42,2
1768,2020-01-01 15:11:43,1
424,2020-01-01 15:11:44,1
1257,2020-01-01 15:11:45,2
2439,2020-01-01 15:11:46,1
3289,2020-01-01 15:11:51,0
4048,2020-01-01 15:11:52,1
1228,2020-01-01 15:11:52,1
536,2020-01-01 15:11:56,2
406,2020-01-01 15:11:56,1
236,2020-01-01 15:11:58,1
503,2020-01-01 15:12:00,1
484,2020-01-01 15:12:00,1
852,2020-01-01 15:12:01,2
938,2020-01-01 15:12:01,2
2595,2020-01-01 15:12:04,2
2650,2020-01-01 15:12:06,1
1651,2020-01-01 15:12:08,0
492,2020-01-01 15:12:09,1
281,2020-01-01 15:12:10,1
582,2020-01-01 15:12:11,1
559,2020-01-01 15:12:11,1
1563,2020-01-01 15:12:13,2
476,2020-01-01 15:12:25,1
467,2020-01-01 15:12:30,2
1554,2020-01-01 15:12:32,2
2200,2020-01-01 15:12:33,0
401,2020-01-01 15:12:39,2
140,2020-01-01 15:12:43,1
857,2020-01-01 15:12:45,2
1015,2020-01-01 15:12:47,2
890,2020-01-01 15:12:54,1
1218,2020-01-01 15:12:54,2
1817,2020-01-01 15:12:56,1
240,2020-01-01 15:12:56,1
610,2020-01-01 15:12:57,2
732,2020-01-01 15:13:01,2
1783,2020-01-01 15:13:05,0
908,2020-01-01 15:13:08,2
1786,2020-01-01 15:13:09,0
1403,2020-01-01 15:13:12,1
528,2020-01-01 15:13:21,2
1769,2020-01-01 15:13:21,0
3191,2020-01-01 15:13:23,1
1103,2020-01-01 15:13:23,1
2452,2020-01-01 15:13:26,2
1265,2020-01-01 15:13:30,0
1012,2020-01-01 15:13:30,1
1087,2020-01-01 15:13:31,1
1642,2020-01-01 15:13:32,0
410,2020-01-01 15:13:32,1
498,2020-01-01 15:13:32,2
1762,2020-01-01 15:13:33,0
1035,2020-01-01 15:13:33,1
526,2020-01-01 15:13:38,1
565,2020-01-01 15:13:38,1
419,2020-01-01 15:13:40,1
267,2020-01-01 15:13:42,1
1015,2020-01-01 15:13:46,1
404,2020-01-01 15:13:46,2
1643,2020-01-01 15:13:50,1
109,2020-01-01 15:13:53,1
1239,2020-01-01 15:13:53,0
742,2020-01-01 15:13:57,1
489,2020-01-01 15:13:59,1
728,2020-01-01 15:14:00,2
507,2020-01-01 15:14:07,1
247,2020-01-01 15:14:07,0
785,2020-01-01 15:14:15,2
978,2020-01-01 15:14:15,1
414,2020-01-01 15:14:19,1
168,2020-01-01 15:14:21,1
240,2020-01-01 15:14:23,1
770,2020-01-01 15:14:25,1
230,2020-01-01 15:14:32,1
645,2020-01-01 15:14:40,2
2159,2020-01-01 15:14:45,0
734,2020-01-01 15:14:47,2
195,2020-01-01 15:14:54,1
340,2020-01-01 15:14:56,1
695,2020-01-01 15:14:57,1
341,2020-01-01 15:14:58,1
912,2020-01-01 15:14:59,1
2123,2020-01-01 15:15:09,0
1271,2020-01-01 15:15:13,2
1235,2020-01-01 15:15:16,1
322,2020-01-01 15:15:18,1
466,2020-01-01 15:15:22,1
919,2020-01-01 15:15:27,1
411,2020-01-01 15:15:27,2
567,2020-01-01 15:15:30,1
415,2020-01-01 15:15:31,1
475,2020-01-01 15:15:33,1
351,2020-01-01 15:15:34,0
1226,2020-01-01 15:15:35,0
378,2020-01-01 15:15:36,1
295,2020-01-01 15:15:42,1
221,2020-01-01 15:15:42,1
1195,2020-01-01 15:15:46,0
232,2020-01-01 15:15:48,1
310,2020-01-01 15:15:49,1
617,2020-01-01 15:15:53,2
157,2020-01-01 15:15:58,1
332,2020-01-01 15:15:58,1
161,2020-01-01 15:16:00,1
241,2020-01-01 15:16:00,2
236,2020-01-01 15:16:16,1
1035,2020-01-01 15:16:21,1
270,2020-01-01 15:16:24,2
3824,2020-01-01 15:16:36,0
207,2020-01-01 15:16:37,1
145,2020-01-01 15:16:40,2
2056,2020-01-01 15:16:42,2
286,2020-01-01 15:16:47,1
566,2020-01-01 15:16:51,1
525,2020-01-01 15:16:55,0
1004,2020-01-01 15:16:55,1
1640,2020-01-01 15:16:56,1
442,2020-01-01 15:16:57,2
333,2020-01-01 15:17:03,2
782,2020-01-01 15:17:04,0
3799,2020-01-01 15:17:07,0
1005,2020-01-01 15:17:07,1
434,2020-01-01 15:17:08,2
1471,2020-01-01 15:17:09,2
846,2020-01-01 15:17:10,1
235,2020-01-01 15:17:13,1
178,2020-01-01 15:17:15,1
459,2020-01-01 15:17:17,1
472,2020-01-01 15:17:22,2
2153,2020-01-01 15:17:22,1
1432,2020-01-01 15:17:23,1
288,2020-01-01 15:17:28,1
873,2020-01-01 15:17:31,1
133,2020-01-01 15:17:33,1
211,2020-01-01 15:17:34,1
3417,2020-01-01 15:17:35,2
1707,2020-01-01 15:17:45,1
152,2020-01-01 15:17:45,1
1989,2020-01-01 15:17:45,0
933,2020-01-01 15:17:48,1
802,2020-01-01 15:17:50,2
497,2020-01-01 15:17:51,2
2006,2020-01-01 15:17:53,1
